u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
34,62,inf,inf,inf,306.23193824289456,inf
34,63,inf,inf,inf,31.78049716414141,inf
34,64,inf,inf,inf,358.33643409511126,inf
34,65,inf,inf,inf,643.5347698454218,inf
34,66,inf,inf,inf,510.818950314101,inf
34,67,inf,inf,inf,610.3589108057652,inf
34,68,inf,inf,inf,856.3609052262954,inf
34,69,inf,inf,inf,291.92464781172555,inf
34,70,inf,inf,inf,529.4393260799579,inf
34,71,inf,inf,inf,197.0406049523803,inf
34,72,inf,inf,inf,127.01574705523721,inf
34,73,inf,inf,inf,161.11176245079065,inf
34,74,inf,inf,inf,438.2659010235681,inf
34,75,inf,inf,inf,737.2740331789802,inf
34,76,inf,inf,inf,507.01972348223296,inf
34,77,inf,inf,inf,687.945492026803,inf
34,78,inf,inf,inf,461.9794367718113,inf
34,79,inf,inf,inf,696.0696804199994,inf
34,80,inf,inf,inf,568.3836732349022,inf
34,81,inf,inf,inf,711.083680026479,inf
34,82,inf,inf,inf,691.104188961404,inf
34,83,inf,inf,inf,621.13444599378,inf
34,84,inf,inf,inf,766.084199027757,inf
34,85,inf,inf,inf,601.0199663904685,inf
34,86,inf,inf,inf,604.4377552734442,inf
34,87,inf,inf,inf,379.61691216277495,inf
34,88,inf,inf,inf,341.80988868082795,inf
34,89,inf,inf,inf,863.3620329850045,inf
34,90,inf,inf,inf,433.2666615376724,inf
34,91,inf,inf,inf,628.3343059232084,inf
34,92,inf,inf,inf,396.547601177967,inf
34,93,inf,inf,inf,371.61404709725383,inf
34,94,inf,inf,inf,203.5706265648362,inf
34,95,inf,inf,inf,330.94561486745823,inf
34,96,inf,inf,inf,618.6582255171267,inf
34,97,inf,inf,inf,739.9898647954578,inf
34,98,inf,inf,inf,558.528423627661,inf
34,99,inf,inf,inf,260.9233603953467,inf
34,100,inf,inf,inf,817.9321487751903,inf
34,101,inf,inf,inf,481.08731016313453,inf
34,102,inf,inf,inf,516.8761940735905,inf
34,103,inf,inf,inf,663.7017402418047,inf
34,104,inf,inf,inf,613.2087735836792,inf
34,105,inf,inf,inf,357.33737559902687,inf
34,106,inf,inf,inf,435.9082472264089,inf
34,107,inf,inf,inf,824.5586698349608,inf
34,108,inf,inf,inf,660.2120871356416,inf
34,109,inf,inf,inf,264.55245226608656,inf
34,110,inf,inf,inf,279.95713957675736,inf
34,111,inf,inf,inf,386.73117278026604,inf
35,36,inf,inf,inf,889.72861030766,inf
35,37,inf,inf,inf,78.16009211867653,inf
35,38,inf,inf,inf,732.792603674464,inf
35,39,inf,inf,inf,449.32950047821254,inf
35,40,inf,inf,inf,537.5648798052194,inf
35,41,inf,inf,inf,394.7163538542582,inf
35,42,inf,inf,inf,767.923173240657,inf
35,43,inf,inf,inf,742.5927551491463,inf
35,44,inf,inf,inf,456.4263357870578,inf
35,45,inf,inf,inf,641.8231843740143,inf
35,46,inf,inf,inf,767.8157331026762,inf
35,47,inf,inf,inf,918.3490621762511,inf
35,48,inf,inf,inf,665.8385690240541,inf
35,49,inf,inf,inf,586.982112163565,inf
35,50,inf,inf,inf,784.3372998908059,inf
35,51,inf,inf,inf,742.6062213582646,inf
35,52,inf,inf,inf,943.421962856494,inf
35,53,inf,inf,inf,813.1377497078831,inf
35,54,inf,inf,inf,451.5362665390234,inf
35,55,inf,inf,inf,851.608478116558,inf
35,56,inf,inf,inf,553.0497265165222,inf
35,57,inf,inf,inf,679.0890957746266,inf
35,58,inf,inf,inf,469.46458865392606,inf
35,59,inf,inf,inf,631.0958722729852,inf
35,60,inf,inf,inf,132.30646242719968,inf
35,61,inf,inf,inf,250.7149776140229,inf
35,62,inf,inf,inf,172.69916039170545,inf
35,63,inf,inf,inf,425.61132503729266,inf
35,64,inf,inf,inf,527.0977139013221,inf
35,65,inf,inf,inf,382.81588263811625,inf
35,66,inf,inf,inf,524.950473854439,inf
35,67,inf,inf,inf,388.89715864223024,inf
35,68,inf,inf,inf,961.2642716755887,inf
35,69,inf,inf,inf,454.0275322048212,inf
35,70,inf,inf,inf,128.191263352851,inf
35,71,inf,inf,inf,372.15050718761626,inf
35,72,inf,inf,inf,496.6145386514575,inf
35,73,inf,inf,inf,392.17343102255154,inf
35,74,inf,inf,inf,8.246211251235321,inf
35,75,inf,inf,inf,808.586420860504,inf
35,76,inf,inf,inf,714.2716570045321,inf
35,77,inf,inf,inf,936.8639175461931,inf
35,78,inf,inf,inf,573.1265130841532,inf
35,79,inf,inf,inf,409.25786492137206,inf
35,80,inf,inf,inf,782.0390015849594,inf
35,81,inf,inf,inf,759.176527561278,inf
35,82,inf,inf,inf,916.977644220403,inf
35,83,inf,inf,inf,353.30581653859025,inf
35,84,inf,inf,inf,833.6450083818652,inf
35,85,inf,inf,inf,758.1688466298256,inf
35,86,inf,inf,inf,847.6520512568821,inf
35,87,inf,inf,inf,816.6884350840288,inf
35,88,inf,inf,inf,551.0036297521098,inf
35,89,inf,inf,inf,868.5096430092184,inf
35,90,inf,inf,inf,860.0215113588729,inf
35,91,inf,inf,inf,983.6915166859985,inf
35,92,inf,inf,inf,510.6397947673095,inf
35,93,inf,inf,inf,317.6161204976851,inf
35,94,inf,inf,inf,550.8702206509261,inf
35,95,inf,inf,inf,295.0965943551365,inf
35,96,inf,inf,inf,785.8912138457841,inf
35,97,inf,inf,inf,1019.600902314234,inf
35,98,inf,inf,inf,833.0,inf
35,99,inf,inf,inf,704.7056122949497,inf
35,100,inf,inf,inf,936.318321939713,inf
35,101,inf,inf,inf,771.3728022169306,inf
35,102,inf,inf,inf,458.5935019164576,inf
35,103,inf,inf,inf,350.4069063246328,inf
35,104,inf,inf,inf,640.9258927520405,inf
35,105,inf,inf,inf,123.0,inf
35,106,inf,inf,inf,668.2701549523216,inf
35,107,inf,inf,inf,1006.691611169975,inf
35,108,inf,inf,inf,997.6116478870924,inf
35,109,inf,inf,inf,708.7178564139612,inf
35,110,inf,inf,inf,422.0580528789849,inf
35,111,inf,inf,inf,78.85429601486528,inf
36,37,inf,inf,inf,867.8767193559232,inf
36,38,inf,inf,inf,237.00210969525145,inf
36,39,inf,inf,inf,446.2219178839157,inf
36,40,inf,inf,inf,396.9395419960072,inf
36,41,inf,inf,inf,621.0442818350396,inf
36,42,inf,inf,inf,358.6153928653928,inf
36,43,inf,inf,inf,151.25144627407698,inf
36,44,inf,inf,inf,455.548021617919,inf
36,45,inf,inf,inf,630.4823550266891,inf
36,46,inf,inf,inf,549.563463123232,inf
36,47,inf,inf,inf,350.9643856575764,inf
36,48,inf,inf,inf,251.28867861485523,inf
36,49,inf,inf,inf,664.1724173736817,inf
36,50,inf,inf,inf,105.80170130957252,inf
36,51,inf,inf,inf,147.12239802287073,inf
36,52,inf,inf,inf,106.92988356862641,inf
36,53,inf,inf,inf,503.16796400406895,inf
36,54,inf,inf,inf,441.82349416933454,inf
36,55,inf,inf,inf,109.12378292562992,inf
36,56,inf,inf,inf,379.16355310076943,inf
36,57,inf,inf,inf,335.8407360639861,inf
36,58,inf,inf,inf,476.94234452394767,inf
36,59,inf,inf,inf,262.24606765402604,inf
36,60,inf,inf,inf,885.2208763918754,inf
36,61,inf,inf,inf,871.9157069350225,inf
36,62,inf,inf,inf,846.9899645214222,inf
36,63,inf,inf,inf,655.4265786493556,inf
36,64,inf,inf,inf,363.00550960006103,inf
36,65,inf,inf,inf,779.567187611177,inf
36,66,inf,inf,inf,449.0901913869863,inf
36,67,inf,inf,inf,725.8650012226791,inf
36,68,inf,inf,inf,362.27061708065696,inf
36,69,inf,inf,inf,436.92791167422575,inf
36,70,inf,inf,inf,886.785205108881,inf
36,71,inf,inf,inf,818.4283719422244,inf
36,72,inf,inf,inf,729.0438944261175,inf
36,73,inf,inf,inf,537.5323246094136,inf
36,74,inf,inf,inf,888.0906485263765,inf
36,75,inf,inf,inf,359.1225417597731,inf
36,76,inf,inf,inf,183.86136081297778,inf
36,77,inf,inf,inf,65.85590330410783,inf
36,78,inf,inf,inf,346.44624402640017,inf
36,79,inf,inf,inf,830.3667864263358,inf
36,80,inf,inf,inf,128.41339493993607,inf
36,81,inf,inf,inf,388.58975797105103,inf
36,82,inf,inf,inf,93.94147114027967,inf
36,83,inf,inf,inf,780.565179853675,inf
36,84,inf,inf,inf,374.09223461601016,inf
36,85,inf,inf,inf,211.482859825566,inf
36,86,inf,inf,inf,53.823786563191554,inf
36,87,inf,inf,inf,498.07730323715816,inf
36,88,inf,inf,inf,340.12938714553906,inf
36,89,inf,inf,inf,509.187588222651,inf
36,90,inf,inf,inf,444.3624646614518,inf
36,91,inf,inf,inf,225.30423875284725,inf
36,92,inf,inf,inf,389.48684188300894,inf
36,93,inf,inf,inf,587.6742294843292,inf
36,94,inf,inf,inf,421.47004638526806,inf
36,95,inf,inf,inf,598.1412876570217,inf
36,96,inf,inf,inf,190.03157632351525,inf
36,97,inf,inf,inf,130.00384609695206,inf
36,98,inf,inf,inf,66.57326790837296,inf
36,99,inf,inf,inf,611.346873714097,inf
36,100,inf,inf,inf,320.8254977398149,inf
36,101,inf,inf,inf,144.51643505151932,inf
36,102,inf,inf,inf,536.4820593458834,inf
36,103,inf,inf,inf,848.2039848998588,inf
36,104,inf,inf,inf,411.6807015151427,inf
36,105,inf,inf,inf,876.0022831020476,inf
36,106,inf,inf,inf,221.65288177689007,inf
36,107,inf,inf,inf,240.75921581530375,inf
36,108,inf,inf,inf,188.36666371733614,inf
36,109,inf,inf,inf,605.6616216997738,inf
36,110,inf,inf,inf,468.97547910311897,inf
36,111,inf,inf,inf,879.2911918130421,inf
37,38,inf,inf,inf,695.4077940316746,inf
37,39,inf,inf,inf,422.0426518730068,inf
37,40,inf,inf,inf,538.5434058643741,inf
37,41,inf,inf,inf,425.68767893844426,inf
37,42,inf,inf,inf,717.747169970039,inf
37,43,inf,inf,inf,718.1176783786902,inf
37,44,inf,inf,inf,454.9483487166428,inf
37,45,inf,inf,inf,680.2367235014588,inf
37,46,inf,inf,inf,796.900244698168,inf
37,47,inf,inf,inf,926.6077918947153,inf
37,48,inf,inf,inf,633.9747629046443,inf
37,49,inf,inf,inf,629.2892816503393,inf
37,50,inf,inf,inf,763.7722173527917,inf
37,51,inf,inf,inf,721.4048793846629,inf
37,52,inf,inf,inf,913.8424371848793,inf
37,53,inf,inf,inf,837.2000955566118,inf
37,54,inf,inf,inf,439.82951242498496,inf
37,55,inf,inf,inf,821.1224025685817,inf
37,56,inf,inf,inf,514.7358545895166,inf
37,57,inf,inf,inf,633.9219194822025,inf
37,58,inf,inf,inf,424.92352253081964,inf
37,59,inf,inf,inf,615.042274969778,inf
37,60,inf,inf,inf,58.463663928973865,inf
37,61,inf,inf,inf,173.27723451163456,inf
37,62,inf,inf,inf,238.9016534057477,inf
37,63,inf,inf,inf,464.6568626416702,inf
37,64,inf,inf,inf,505.6649088081948,inf
37,65,inf,inf,inf,306.2498979591667,inf
37,66,inf,inf,inf,477.59815745038213,inf
37,67,inf,inf,inf,315.635866149587,inf
37,68,inf,inf,inf,912.106353447886,inf
37,69,inf,inf,inf,439.3449669678714,inf
37,70,inf,inf,inf,55.08175741568164,inf
37,71,inf,inf,inf,433.54930515455794,inf
37,72,inf,inf,inf,546.5720446565118,inf
37,73,inf,inf,inf,401.438662811643,inf
37,74,inf,inf,inf,85.37564055396598,inf
37,75,inf,inf,inf,758.0085751493845,inf
37,76,inf,inf,inf,688.0065406665841,inf
37,77,inf,inf,inf,911.0548830888291,inf
37,78,inf,inf,inf,538.3539727725616,inf
37,79,inf,inf,inf,331.23556572324776,inf
37,80,inf,inf,inf,754.3208866258444,inf
37,81,inf,inf,inf,706.7022003644817,inf
37,82,inf,inf,inf,887.5837988607047,inf
37,83,inf,inf,inf,276.84652788142387,inf
37,84,inf,inf,inf,781.936698205168,inf
37,85,inf,inf,inf,721.9729911845733,inf
37,86,inf,inf,inf,823.0388812200795,inf
37,87,inf,inf,inf,840.2243747952091,inf
37,88,inf,inf,inf,534.5745972266172,inf
37,89,inf,inf,inf,808.0754915229146,inf
37,90,inf,inf,inf,877.8906537832602,inf
37,91,inf,inf,inf,978.476366602689,inf
37,92,inf,inf,inf,481.17564360636544,inf
37,93,inf,inf,inf,282.51194665004874,inf
37,94,inf,inf,inf,559.021466493014,inf
37,95,inf,inf,inf,270.25358462007495,inf
37,96,inf,inf,inf,750.3825690939256,inf
37,97,inf,inf,inf,997.8020845839119,inf
37,98,inf,inf,inf,814.4605576699217,inf
37,99,inf,inf,inf,740.5518212792404,inf
37,100,inf,inf,inf,889.5487620136403,inf
37,101,inf,inf,inf,757.723564368959,inf
37,102,inf,inf,inf,404.31299756500533,inf
37,103,inf,inf,inf,272.2498852157701,inf
37,104,inf,inf,inf,589.5837514721721,inf
37,105,inf,inf,inf,195.0640920313116,inf
37,106,inf,inf,inf,648.422701638368,inf
37,107,inf,inf,inf,968.2298280883522,inf
37,108,inf,inf,inf,988.0425092069672,inf
37,109,inf,inf,inf,743.9623646395024,inf
37,110,inf,inf,inf,408.3185031320525,inf
37,111,inf,inf,inf,152.08221460775746,inf
38,39,inf,inf,inf,289.99310336626974,inf
38,40,inf,inf,inf,359.63453671748493,inf
38,41,inf,inf,inf,563.2566022693387,inf
38,42,inf,inf,inf,146.98639392814562,inf
38,43,inf,inf,inf,130.96946208945045,inf
38,44,inf,inf,inf,374.8626415101937,inf
38,45,inf,inf,inf,668.426510545475,inf
38,46,inf,inf,inf,640.4014366005123,inf
38,47,inf,inf,inf,526.3401941710323,inf
38,48,inf,inf,inf,83.73768566183328,inf
38,49,inf,inf,inf,680.6768690061386,inf
38,50,inf,inf,inf,182.5705343148231,inf
38,51,inf,inf,inf,162.5945878558078,inf
38,52,inf,inf,inf,232.83470531688354,inf
38,53,inf,inf,inf,616.2077571728548,inf
38,54,inf,inf,inf,332.52067604887367,inf
38,55,inf,inf,inf,143.92359083902818,inf
38,56,inf,inf,inf,180.6792738528689,inf
38,57,inf,inf,inf,98.85848471426213,inf
38,58,inf,inf,inf,274.18242102658587,inf
38,59,inf,inf,inf,214.3105223734943,inf
38,60,inf,inf,inf,701.3201836536576,inf
38,61,inf,inf,inf,667.5245313844279,inf
38,62,inf,inf,inf,731.6078184382668,inf
38,63,inf,inf,inf,613.6855872513221,inf
38,64,inf,inf,inf,239.0585702291386,inf
38,65,inf,inf,inf,557.4091854284427,inf
38,66,inf,inf,inf,231.69807940507405,inf
38,67,inf,inf,inf,504.31141172890386,inf
38,68,inf,inf,inf,267.5256997000475,inf
38,69,inf,inf,inf,319.6122650963195,inf
38,70,inf,inf,inf,703.6490602566026,inf
38,71,inf,inf,inf,758.8998616418374,inf
38,72,inf,inf,inf,711.8321431348826,inf
38,73,inf,inf,inf,453.65735968900583,inf
38,74,inf,inf,inf,732.9699857429362,inf
38,75,inf,inf,inf,167.96725871431016,inf
38,76,inf,inf,inf,111.01801655587259,inf
38,77,inf,inf,inf,247.87295132789296,inf
38,78,inf,inf,inf,160.3652081967906,inf
38,79,inf,inf,inf,604.9735531409617,inf
38,80,inf,inf,inf,114.40279716860073,inf
38,81,inf,inf,inf,172.2440129583609,inf
38,82,inf,inf,inf,209.0956718825141,inf
38,83,inf,inf,inf,562.2988529243146,inf
38,84,inf,inf,inf,194.0025773024678,inf
38,85,inf,inf,inf,28.861739379323623,inf
38,86,inf,inf,inf,183.44754018519845,inf
38,87,inf,inf,inf,613.0815606426277,inf
38,88,inf,inf,inf,247.24481794367298,inf
38,89,inf,inf,inf,321.0389384482823,inf
38,90,inf,inf,inf,582.8927860250117,inf
38,91,inf,inf,inf,447.3209138862166,inf
38,92,inf,inf,inf,228.53008554673934,inf
38,93,inf,inf,inf,415.4816482108446,inf
38,94,inf,inf,inf,406.53290149752945,inf
38,95,inf,inf,inf,439.87384555119894,inf
38,96,inf,inf,inf,57.706152185014034,inf
38,97,inf,inf,inf,347.0403434760864,inf
38,98,inf,inf,inf,226.59655778497608,inf
38,99,inf,inf,inf,673.145600891813,inf
38,100,inf,inf,inf,229.8978033822855,inf
38,101,inf,inf,inf,243.04114877937852,inf
38,102,inf,inf,inf,319.77648443874045,inf
38,103,inf,inf,inf,629.6411676502736,inf
38,104,inf,inf,inf,174.80560631741764,inf
38,105,inf,inf,inf,747.8248458028123,inf
38,106,inf,inf,inf,174.64249196572982,inf
38,107,inf,inf,inf,273.9069184960467,inf
38,108,inf,inf,inf,420.55677381300137,inf
38,109,inf,inf,inf,669.4236326871049,inf
38,110,inf,inf,inf,346.71602212761957,inf
38,111,inf,inf,inf,740.430280310037,inf
39,40,inf,inf,inf,205.23401277566055,inf
39,41,inf,inf,inf,316.24357700987383,inf
39,42,inf,inf,inf,362.9944903163132,inf
39,43,inf,inf,inf,296.08275870100914,inf
39,44,inf,inf,inf,151.08275877809487,inf
39,45,inf,inf,inf,505.7212671027391,inf
39,46,inf,inf,inf,545.8809393997925,inf
39,47,inf,inf,inf,567.6706791793989,inf
39,48,inf,inf,inf,217.33844574764032,inf
39,49,inf,inf,inf,492.3179866712164,inf
39,50,inf,inf,inf,343.0976537372414,inf
39,51,inf,inf,inf,300.54117854297436,inf
39,52,inf,inf,inf,494.16191678436735,inf
39,53,inf,inf,inf,554.5448584199479,inf
39,54,6.0,445.41630560342605,445.41630560342605,91.26883367283708,4.8802673122795515
39,55,inf,inf,inf,402.2859679382317,inf
39,56,inf,inf,inf,123.76186811776881,inf
39,57,inf,inf,inf,260.9463546401827,inf
39,58,inf,inf,inf,110.45361017187261,inf
39,59,inf,inf,inf,203.39370688396434,inf
39,60,inf,inf,inf,439.5383942273985,inf
39,61,9.0,579.4406922210658,579.4406922210658,438.7311249501225,1.3207193637947159
39,62,inf,inf,inf,442.8114722994426,inf
39,63,inf,inf,inf,375.150636411562,inf
39,64,5.0,247.76450198781703,247.76450198781703,89.15716460273958,2.7789634528171594
39,65,inf,inf,inf,385.37384446794,inf
39,66,inf,inf,inf,151.85519418182574,inf
39,67,inf,inf,inf,335.75288531895,inf
39,68,inf,inf,inf,542.2195127436858,inf
39,69,inf,inf,inf,74.67261881037788,inf
39,70,inf,inf,inf,440.9648512069868,inf
39,71,inf,inf,inf,494.65240320855617,inf
39,72,inf,inf,inf,485.53578652865536,inf
39,73,6.0,359.2325394193525,359.2325394193525,199.6722314193939,1.799111157649239
39,74,inf,inf,inf,448.6568844896955,inf
39,75,inf,inf,inf,402.35929217553803,inf
39,76,inf,inf,inf,266.1522120892479,inf
39,77,inf,inf,inf,489.26168866977514,inf
39,78,inf,inf,inf,130.86252328302402,inf
39,79,inf,inf,inf,441.9875563859236,inf
39,80,inf,inf,inf,333.1786307673408,inf
39,81,inf,inf,inf,366.0874212534487,inf
39,82,inf,inf,inf,467.736036670257,inf
39,83,inf,inf,inf,375.7286254732264,inf
39,84,inf,inf,inf,430.7261310856354,inf
39,85,inf,inf,inf,313.1022197302344,inf
39,86,inf,inf,inf,401.00498750015566,inf
39,87,inf,inf,inf,554.585430749853,inf
39,88,inf,inf,inf,128.41339493993607,inf
39,89,inf,inf,inf,511.4313248130193,inf
39,90,inf,inf,inf,561.5015583237504,inf
39,91,inf,inf,inf,578.0242209458008,inf
39,92,3.0,97.11269837220807,97.11269837220807,61.98386886924694,1.5667414787719094
39,93,5.0,291.5929291125634,291.5929291125634,141.8767070381886,2.0552558288097007
39,94,inf,inf,inf,254.568261965234,inf
39,95,6.0,380.19090885901,380.19090885901,154.30165261590687,2.4639457997601273
39,96,inf,inf,inf,339.6498196672567,inf
39,97,inf,inf,inf,576.0043402614255,inf
39,98,inf,inf,inf,395.0721453101952,inf
39,99,inf,inf,inf,537.420691823454,inf
39,100,inf,inf,inf,510.34596108914195,inf
39,101,inf,inf,inf,345.6891667379815,inf
39,102,12.0,687.5950211536161,687.5950211536161,176.81911661356077,3.8886916433156893
39,103,inf,inf,inf,439.2356998241377,inf
39,104,inf,inf,inf,258.26536740337446,inf
39,105,inf,inf,inf,457.83184686083166,inf
39,106,inf,inf,inf,229.5125268912353,inf
39,107,inf,inf,inf,562.1681243186953,inf
39,108,inf,inf,inf,578.7745675131208,inf
39,109,inf,inf,inf,536.6563145999495,inf
39,110,5.0,365.16147160748704,365.16147160748704,79.12016177940993,4.615277110094534
39,111,inf,inf,inf,451.2704289004543,inf
40,41,inf,inf,inf,224.5373020235168,inf
40,42,inf,inf,inf,484.67927539765924,inf
40,43,inf,inf,inf,282.4535360019414,inf
40,44,inf,inf,inf,84.07734534343957,inf
40,45,inf,inf,inf,320.41379495895615,inf
40,46,inf,inf,inf,341.287269027135,inf
40,47,inf,inf,inf,390.58545799863055,inf
40,48,inf,inf,inf,277.35356496717327,inf
40,49,inf,inf,inf,323.5119781399137,inf
40,50,inf,inf,inf,296.73051747334654,inf
40,51,inf,inf,inf,264.6204829562519,inf
40,52,inf,inf,inf,481.77691933092854,inf
40,53,inf,inf,inf,349.9614264458299,inf
40,54,inf,inf,inf,122.20065466273084,inf
40,55,inf,inf,inf,406.20807475972214,inf
40,56,inf,inf,inf,278.0647406630334,inf
40,57,inf,inf,inf,386.1217424595512,inf
40,58,inf,inf,inf,312.2515011973521,inf
40,59,inf,inf,inf,152.74161188098023,inf
40,60,inf,inf,inf,573.3489338962793,inf
40,61,inf,inf,inf,605.0206608042406,inf
40,62,inf,inf,inf,460.7396227805896,inf
40,63,inf,inf,inf,264.09278672466615,inf
40,64,inf,inf,inf,154.01298646542764,inf
40,65,inf,inf,inf,580.8166664275398,inf
40,66,inf,inf,inf,340.1249770305027,inf
40,67,inf,inf,inf,534.2368388645621,inf
40,68,inf,inf,inf,625.7195857570706,inf
40,69,inf,inf,inf,134.6291201783626,inf
40,70,inf,inf,inf,573.4047436148396,inf
40,71,inf,inf,inf,423.2635113023564,inf
40,72,inf,inf,inf,354.0536682481909,inf
40,73,inf,inf,inf,150.0133327407934,inf
40,74,inf,inf,inf,533.8801363602133,inf
40,75,inf,inf,inf,517.0880002475401,inf
40,76,inf,inf,inf,271.6615541441225,inf
40,77,inf,inf,inf,457.4997267758747,inf
40,78,inf,inf,inf,257.12642804659345,inf
40,79,inf,inf,inf,637.6362599476288,inf
40,80,inf,inf,inf,332.5552585661517,inf
40,81,inf,inf,inf,498.84366288447524,inf
40,82,inf,inf,inf,457.1214280691729,inf
40,83,inf,inf,inf,567.2045486418458,inf
40,84,inf,inf,inf,545.4576060520194,inf
40,85,inf,inf,inf,368.982384403375,inf
40,86,inf,inf,inf,371.4969717238621,inf
40,87,inf,inf,inf,350.2741783232101,inf
40,88,inf,inf,inf,121.0495766204905,inf
40,89,inf,inf,inf,654.9358747236251,inf
40,90,inf,inf,inf,363.3249234500711,inf
40,91,inf,inf,inf,447.3935627610214,inf
40,92,inf,inf,inf,209.05740838343903,inf
40,93,inf,inf,inf,305.522503262853,inf
40,94,inf,inf,inf,53.009433122794285,inf
40,95,inf,inf,inf,287.8367592924851,inf
40,96,inf,inf,inf,384.81294157031675,inf
40,97,inf,inf,inf,518.700298823897,inf
40,98,inf,inf,inf,331.48303123991127,inf
40,99,inf,inf,inf,341.11874765248535,inf
40,100,inf,inf,inf,586.1228540161184,inf
40,101,inf,inf,inf,256.8890811225732,inf
40,102,inf,inf,inf,381.55995597022496,inf
40,103,inf,inf,inf,626.1253868036338,inf
40,104,inf,inf,inf,417.43262929483603,inf
40,105,inf,inf,inf,497.0,inf
40,106,inf,inf,inf,200.14244927051334,inf
40,107,inf,inf,inf,588.7512208055283,inf
40,108,inf,inf,inf,466.00965655230794,inf
40,109,inf,inf,inf,339.37737107827326,inf
40,110,inf,inf,inf,152.22680447279973,inf
40,111,inf,inf,inf,508.8202040013741,inf
41,42,inf,inf,inf,668.1594121165996,inf
41,43,inf,inf,inf,504.00496029305106,inf
41,44,inf,inf,inf,188.52055590836773,inf
41,45,inf,inf,inf,257.41017850893155,inf
41,46,inf,inf,inf,373.2077169620157,inf
41,47,inf,inf,inf,545.475938974397,inf
41,48,inf,inf,inf,479.6269383593878,inf
41,49,inf,inf,inf,214.6928037918365,inf
41,50,inf,inf,inf,521.238908754901,inf
41,51,inf,inf,inf,488.26734480200497,inf
41,52,inf,inf,inf,705.9249251868076,inf
41,53,inf,inf,inf,419.40195516950087,inf
41,54,inf,inf,inf,238.0756182392477,inf
41,55,inf,inf,inf,628.0286617663241,inf
41,56,inf,inf,inf,433.5308524199864,inf
41,57,inf,inf,inf,565.0318575089373,inf
41,58,inf,inf,inf,417.4805384685614,inf
41,59,inf,inf,inf,372.83374310810444,inf
41,60,inf,inf,inf,476.01680642599166,inf
41,61,inf,inf,inf,548.9672121356612,inf
41,62,inf,inf,inf,267.76108753887297,inf
41,63,inf,inf,inf,60.530983801686226,inf
41,64,inf,inf,inf,327.0550412392385,inf
41,65,inf,inf,inf,586.3147618813636,inf
41,66,inf,inf,inf,466.7868892760378,inf
41,67,inf,inf,inf,553.8519657814712,inf
41,68,inf,inf,inf,830.2915150716644,inf
41,69,inf,inf,inf,254.1692349597016,inf
41,70,inf,inf,inf,474.3711626985772,inf
41,71,inf,inf,inf,199.42166381815193,inf
41,72,inf,inf,inf,172.6759971738979,inf
41,73,inf,inf,inf,116.77756633874505,inf
41,74,inf,inf,inf,388.5678833871889,inf
41,75,inf,inf,inf,705.124811646846,inf
41,76,inf,inf,inf,489.3148270796625,inf
41,77,inf,inf,inf,682.0153957206538,inf
41,78,inf,inf,inf,427.4400542766202,inf
41,79,inf,inf,inf,638.60864385005,inf
41,80,inf,inf,inf,553.5720368660252,inf
41,81,inf,inf,inf,675.7114768893599,inf
41,82,inf,inf,inf,681.0234944552207,inf
41,83,inf,inf,inf,563.6896309140341,inf
41,84,inf,inf,inf,733.9652580333759,inf
41,85,inf,inf,inf,577.7170587753143,inf
41,86,inf,inf,inf,595.8867342037411,inf
41,87,inf,inf,inf,423.2363405947084,inf
41,88,inf,inf,inf,316.79646462673793,inf
41,89,inf,inf,inf,825.6149223457628,inf
41,90,inf,inf,inf,471.5612367444975,inf
41,91,inf,inf,inf,644.864326816114,inf
41,92,inf,inf,inf,359.20467702968455,inf
41,93,inf,inf,inf,316.697016089511,inf
41,94,inf,inf,inf,204.46271053666484,inf
41,95,inf,inf,inf,275.10906927980403,inf
41,96,inf,inf,inf,597.3407737631845,inf
41,97,inf,inf,inf,740.7543452454396,inf
41,98,inf,inf,inf,555.1936599061628,inf
41,99,inf,inf,inf,315.32998588779975,inf
41,100,inf,inf,inf,793.1462664603547,inf
41,101,inf,inf,inf,479.27966783497084,inf
41,102,inf,inf,inf,466.83294656654215,inf
41,103,inf,inf,inf,605.9389408182973,inf
41,104,inf,inf,inf,573.4954228239316,inf
41,105,inf,inf,inf,315.6263613832026,inf
41,106,inf,inf,inf,420.3546122026021,inf
41,107,inf,inf,inf,809.2002224418874,inf
41,108,inf,inf,inf,672.6261963379065,inf
41,109,inf,inf,inf,318.5121661726597,inf
41,110,inf,inf,inf,237.6930794112441,inf
41,111,inf,inf,inf,341.28140881096937,inf
42,43,inf,inf,inf,277.3625785862253,inf
42,44,inf,inf,inf,482.1337988567074,inf
42,45,inf,inf,inf,801.7736588339629,inf
42,46,inf,inf,inf,783.7837712022366,inf
42,47,inf,inf,inf,671.4052427558188,inf
42,48,inf,inf,inf,213.23461257497573,inf
42,49,inf,inf,inf,808.1695366691323,inf
42,50,inf,inf,inf,325.56566157996457,inf
42,51,inf,inf,inf,309.23453882126427,inf
42,52,inf,inf,inf,315.9952531289038,inf
42,53,inf,inf,inf,762.0006561676964,inf
42,54,inf,inf,inf,430.17322092385064,inf
42,55,inf,inf,inf,250.80071770232237,inf
42,56,inf,inf,inf,239.26972228010797,inf
42,57,inf,inf,inf,103.22790320451152,inf
42,58,inf,inf,inf,300.6409819036653,inf
42,59,inf,inf,inf,351.1637794534055,inf
